ts,Printing,Warping,Layer_Shifting,Blobs_Layer_Separation,Not_Sticking_To_Bed,Stringing,Gaps,Colapsing,Not_Extruding
82.836,0,0,0,0,0,0,0,0,0
82.83800000000001,0,0,0,0,0,0,0,0,0
82.84,0,0,0,0,0,0,0,0,0
82.84,0,0,0,0,0,0,0,0,0
82.84400000000001,0,0,0,0,0,0,0,0,0
82.84400000000001,0,0,0,0,0,0,0,0,0
82.846,0,0,0,0,0,0,0,0,0
82.848,0,0,0,0,0,0,0,0,0
82.85000000000001,0,0,0,0,0,0,0,0,0
82.852,0,0,0,0,0,0,0,0,0
82.852,0,0,0,0,0,0,0,0,0
82.85600000000001,0,0,0,0,0,0,0,0,0
82.85600000000001,0,0,0,0,0,0,0,0,0
82.858,0,0,0,0,0,0,0,0,0
82.86,0,0,0,0,0,0,0,0,0
82.862,0,0,0,0,0,0,0,0,0
82.864,0,0,0,0,0,0,0,0,0
82.864,0,0,0,0,0,0,0,0,0
82.868,0,0,0,0,0,0,0,0,0
82.868,0,0,0,0,0,0,0,0,0
82.87,0,0,0,0,0,0,0,0,0
82.872,0,0,0,0,0,0,0,0,0
82.872,0,0,0,0,0,0,0,0,0
82.876,0,0,0,0,0,0,0,0,0
82.876,0,0,0,0,0,0,0,0,0
82.878,0,0,0,0,0,0,0,0,0
82.88,0,0,0,0,0,0,0,0,0
82.882,0,0,0,0,0,0,0,0,0
82.884,0,0,0,0,0,0,0,0,0
82.884,0,0,0,0,0,0,0,0,0
82.888,0,0,0,0,0,0,0,0,0
82.888,0,0,0,0,0,0,0,0,0
82.892,0,0,0,0,0,0,0,0,0
82.892,0,0,0,0,0,0,0,0,0
82.894,0,0,0,0,0,0,0,0,0
82.896,0,0,0,0,0,0,0,0,0
82.896,0,0,0,0,0,0,0,0,0
82.9,0,0,0,0,0,0,0,0,0
82.9,0,0,0,0,0,0,0,0,0
82.902,0,0,0,0,0,0,0,0,0
82.906,0,0,0,0,0,0,0,0,0
82.908,0,0,0,0,0,0,0,0,0
82.908,0,0,0,0,0,0,0,0,0
82.912,0,0,0,0,0,0,0,0,0
82.916,0,0,0,0,0,0,0,0,0
82.92,0,0,0,0,0,0,0,0,0
82.92,0,0,0,0,0,0,0,0,0
82.922,0,0,0,0,0,0,0,0,0
82.924,0,0,0,0,0,0,0,0,0
82.924,0,0,0,0,0,0,0,0,0
82.928,0,0,0,0,0,0,0,0,0
82.928,0,0,0,0,0,0,0,0,0
82.93,0,0,0,0,0,0,0,0,0
82.932,0,0,0,0,0,0,0,0,0
82.934,0,0,0,0,0,0,0,0,0
82.936,0,0,0,0,0,0,0,0,0
82.936,0,0,0,0,0,0,0,0,0
82.938,0,0,0,0,0,0,0,0,0
82.94,0,0,0,0,0,0,0,0,0
82.94200000000001,0,0,0,0,0,0,0,0,0
82.944,0,0,0,0,0,0,0,0,0
82.944,0,0,0,0,0,0,0,0,0
82.94800000000001,0,0,0,0,0,0,0,0,0
82.94800000000001,0,0,0,0,0,0,0,0,0
82.95,0,0,0,0,0,0,0,0,0
82.952,0,0,0,0,0,0,0,0,0
82.952,0,0,0,0,0,0,0,0,0
82.956,0,0,0,0,0,0,0,0,0
82.956,0,0,0,0,0,0,0,0,0
82.958,0,0,0,0,0,0,0,0,0
82.96000000000001,0,0,0,0,0,0,0,0,0
82.962,0,0,0,0,0,0,0,0,0
82.964,0,0,0,0,0,0,0,0,0
82.964,0,0,0,0,0,0,0,0,0
82.968,0,0,0,0,0,0,0,0,0
82.968,0,0,0,0,0,0,0,0,0
82.97,0,0,0,0,0,0,0,0,0
82.97200000000001,0,0,0,0,0,0,0,0,0
82.974,0,0,0,0,0,0,0,0,0
82.974,0,0,0,0,0,0,0,0,0
82.976,0,0,0,0,0,0,0,0,0
82.98,0,0,0,0,0,0,0,0,0
82.98,0,0,0,0,0,0,0,0,0
82.982,0,0,0,0,0,0,0,0,0
82.984,0,0,0,0,0,0,0,0,0
82.984,0,0,0,0,0,0,0,0,0
82.988,0,0,0,0,0,0,0,0,0
82.988,0,0,0,0,0,0,0,0,0
82.992,0,0,0,0,0,0,0,0,0
82.992,0,0,0,0,0,0,0,0,0
82.996,0,0,0,0,0,0,0,0,0
82.996,0,0,0,0,0,0,0,0,0
83.0,0,0,0,0,0,0,0,0,0
83.0,0,0,0,0,0,0,0,0,0
83.002,0,0,0,0,0,0,0,0,0
83.004,0,0,0,0,0,0,0,0,0
83.006,0,0,0,0,0,0,0,0,0
83.008,0,0,0,0,0,0,0,0,0
83.008,0,0,0,0,0,0,0,0,0
83.012,0,0,0,0,0,0,0,0,0
83.012,0,0,0,0,0,0,0,0,0
83.016,0,0,0,0,0,0,0,0,0
83.016,0,0,0,0,0,0,0,0,0
83.02,0,0,0,0,0,0,0,0,0
83.022,0,0,0,0,0,0,0,0,0
83.024,0,0,0,0,0,0,0,0,0
83.024,0,0,0,0,0,0,0,0,0
83.028,0,0,0,0,0,0,0,0,0
83.028,0,0,0,0,0,0,0,0,0
83.032,0,0,0,0,0,0,0,0,0
83.032,0,0,0,0,0,0,0,0,0
83.034,0,0,0,0,0,0,0,0,0
83.036,0,0,0,0,0,0,0,0,0
83.038,0,0,0,0,0,0,0,0,0
83.04,0,0,0,0,0,0,0,0,0
83.042,0,0,0,0,0,0,0,0,0
83.044,0,0,0,0,0,0,0,0,0
83.044,0,0,0,0,0,0,0,0,0
83.048,0,0,0,0,0,0,0,0,0
83.048,0,0,0,0,0,0,0,0,0
83.052,0,0,0,0,0,0,0,0,0
83.052,0,0,0,0,0,0,0,0,0
83.054,0,0,0,0,0,0,0,0,0
83.056,0,0,0,0,0,0,0,0,0
83.058,0,0,0,0,0,0,0,0,0
83.06,0,0,0,0,0,0,0,0,0
83.062,0,0,0,0,0,0,0,0,0
83.06400000000001,0,0,0,0,0,0,0,0,0
83.06400000000001,0,0,0,0,0,0,0,0,0
83.066,0,0,0,0,0,0,0,0,0
83.068,0,0,0,0,0,0,0,0,0
83.07000000000001,0,0,0,0,0,0,0,0,0
83.072,0,0,0,0,0,0,0,0,0
83.074,0,0,0,0,0,0,0,0,0
83.07600000000001,0,0,0,0,0,0,0,0,0
83.078,0,0,0,0,0,0,0,0,0
83.08200000000001,0,0,0,0,0,0,0,0,0
83.084,0,0,0,0,0,0,0,0,0
83.086,0,0,0,0,0,0,0,0,0
83.08800000000001,0,0,0,0,0,0,0,0,0
83.08800000000001,0,0,0,0,0,0,0,0,0
83.09,0,0,0,0,0,0,0,0,0
83.096,0,0,0,0,0,0,0,0,0
83.10000000000001,0,0,0,0,0,0,0,0,0
83.102,0,0,0,0,0,0,0,0,0
83.104,0,0,0,0,0,0,0,0,0
83.10600000000001,0,0,0,0,0,0,0,0,0
83.108,0,0,0,0,0,0,0,0,0
83.108,0,0,0,0,0,0,0,0,0
83.112,0,0,0,0,0,0,0,0,0
83.112,0,0,0,0,0,0,0,0,0
83.116,0,0,0,0,0,0,0,0,0
83.116,0,0,0,0,0,0,0,0,0
83.118,0,0,0,0,0,0,0,0,0
83.12,0,0,0,0,0,0,0,0,0
83.124,0,0,0,0,0,0,0,0,0
83.124,0,0,0,0,0,0,0,0,0
83.126,0,0,0,0,0,0,0,0,0
83.13,0,0,0,0,0,0,0,0,0
83.132,0,0,0,0,0,0,0,0,0
83.132,0,0,0,0,0,0,0,0,0
83.136,0,0,0,0,0,0,0,0,0
83.136,0,0,0,0,0,0,0,0,0
83.14,0,0,0,0,0,0,0,0,0
83.14,0,0,0,0,0,0,0,0,0
83.144,0,0,0,0,0,0,0,0,0
83.144,0,0,0,0,0,0,0,0,0
83.146,0,0,0,0,0,0,0,0,0
83.148,0,0,0,0,0,0,0,0,0
83.152,0,0,0,0,0,0,0,0,0
83.152,0,0,0,0,0,0,0,0,0
83.156,0,0,0,0,0,0,0,0,0
83.156,0,0,0,0,0,0,0,0,0
83.16,0,0,0,0,0,0,0,0,0
83.16,0,0,0,0,0,0,0,0,0
83.162,0,0,0,0,0,0,0,0,0
83.164,0,0,0,0,0,0,0,0,0
83.164,0,0,0,0,0,0,0,0,0
83.168,0,0,0,0,0,0,0,0,0
83.17,0,0,0,0,0,0,0,0,0
83.172,0,0,0,0,0,0,0,0,0
83.174,0,0,0,0,0,0,0,0,0
83.176,0,0,0,0,0,0,0,0,0
83.176,0,0,0,0,0,0,0,0,0
83.18,0,0,0,0,0,0,0,0,0
83.18,0,0,0,0,0,0,0,0,0
83.182,0,0,0,0,0,0,0,0,0
83.184,0,0,0,0,0,0,0,0,0
83.186,0,0,0,0,0,0,0,0,0
83.188,0,0,0,0,0,0,0,0,0
83.19,0,0,0,0,0,0,0,0,0
83.19200000000001,0,0,0,0,0,0,0,0,0
83.194,0,0,0,0,0,0,0,0,0
83.194,0,0,0,0,0,0,0,0,0
83.196,0,0,0,0,0,0,0,0,0
83.2,0,0,0,0,0,0,0,0,0
83.2,0,0,0,0,0,0,0,0,0
83.20400000000001,0,0,0,0,0,0,0,0,0
83.20400000000001,0,0,0,0,0,0,0,0,0
83.206,0,0,0,0,0,0,0,0,0
83.21000000000001,0,0,0,0,0,0,0,0,0
83.212,0,0,0,0,0,0,0,0,0
83.214,0,0,0,0,0,0,0,0,0
83.21600000000001,0,0,0,0,0,0,0,0,0
83.21600000000001,0,0,0,0,0,0,0,0,0
83.22,0,0,0,0,0,0,0,0,0
83.22200000000001,0,0,0,0,0,0,0,0,0
83.224,0,0,0,0,0,0,0,0,0
83.224,0,0,0,0,0,0,0,0,0
83.22800000000001,0,0,0,0,0,0,0,0,0
83.22800000000001,0,0,0,0,0,0,0,0,0
83.23,0,0,0,0,0,0,0,0,0
83.232,0,0,0,0,0,0,0,0,0
83.234,0,0,0,0,0,0,0,0,0
83.236,0,0,0,0,0,0,0,0,0
83.238,0,0,0,0,0,0,0,0,0
83.24,0,0,0,0,0,0,0,0,0
83.242,0,0,0,0,0,0,0,0,0
83.244,0,0,0,0,0,0,0,0,0
83.244,0,0,0,0,0,0,0,0,0
83.248,0,0,0,0,0,0,0,0,0
83.248,0,0,0,0,0,0,0,0,0
83.25,0,0,0,0,0,0,0,0,0
83.252,0,0,0,0,0,0,0,0,0
83.256,0,0,0,0,0,0,0,0,0
83.256,0,0,0,0,0,0,0,0,0
83.26,0,0,0,0,0,0,0,0,0
83.26,0,0,0,0,0,0,0,0,0
83.264,0,0,0,0,0,0,0,0,0
83.264,0,0,0,0,0,0,0,0,0
83.27,0,0,0,0,0,0,0,0,0
83.272,0,0,0,0,0,0,0,0,0
83.276,0,0,0,0,0,0,0,0,0
83.276,0,0,0,0,0,0,0,0,0
83.278,0,0,0,0,0,0,0,0,0
83.28,0,0,0,0,0,0,0,0,0
83.284,0,0,0,0,0,0,0,0,0
83.288,0,0,0,0,0,0,0,0,0
83.288,0,0,0,0,0,0,0,0,0
83.29,0,0,0,0,0,0,0,0,0
83.292,0,0,0,0,0,0,0,0,0
83.294,0,0,0,0,0,0,0,0,0
83.296,0,0,0,0,0,0,0,0,0
83.298,0,0,0,0,0,0,0,0,0
83.3,0,0,0,0,0,0,0,0,0
83.3,0,0,0,0,0,0,0,0,0
83.304,0,0,0,0,0,0,0,0,0
83.304,0,0,0,0,0,0,0,0,0
83.308,0,0,0,0,0,0,0,0,0
83.308,0,0,0,0,0,0,0,0,0
83.312,0,0,0,0,0,0,0,0,0
83.312,0,0,0,0,0,0,0,0,0
83.316,0,0,0,0,0,0,0,0,0
83.316,0,0,0,0,0,0,0,0,0
83.32000000000001,0,0,0,0,0,0,0,0,0
83.32000000000001,0,0,0,0,0,0,0,0,0
83.322,0,0,0,0,0,0,0,0,0
83.324,0,0,0,0,0,0,0,0,0
83.328,0,0,0,0,0,0,0,0,0
83.328,0,0,0,0,0,0,0,0,0
83.33200000000001,0,0,0,0,0,0,0,0,0
83.334,0,0,0,0,0,0,0,0,0
83.334,0,0,0,0,0,0,0,0,0
83.336,0,0,0,0,0,0,0,0,0
83.34,0,0,0,0,0,0,0,0,0
83.342,0,0,0,0,0,0,0,0,0
83.34400000000001,0,0,0,0,0,0,0,0,0
83.346,0,0,0,0,0,0,0,0,0
83.348,0,0,0,0,0,0,0,0,0
83.352,0,0,0,0,0,0,0,0,0
83.352,0,0,0,0,0,0,0,0,0
83.35600000000001,0,0,0,0,0,0,0,0,0
83.358,0,0,0,0,0,0,0,0,0
83.36,0,0,0,0,0,0,0,0,0
83.362,0,0,0,0,0,0,0,0,0
83.364,0,0,0,0,0,0,0,0,0
83.366,0,0,0,0,0,0,0,0,0
83.368,0,0,0,0,0,0,0,0,0
83.37,0,0,0,0,0,0,0,0,0
83.372,0,0,0,0,0,0,0,0,0
83.374,0,0,0,0,0,0,0,0,0
83.376,0,0,0,0,0,0,0,0,0
83.376,0,0,0,0,0,0,0,0,0
83.38,0,0,0,0,0,0,0,0,0
83.38,0,0,0,0,0,0,0,0,0
83.384,0,0,0,0,0,0,0,0,0
83.384,0,0,0,0,0,0,0,0,0
83.388,0,0,0,0,0,0,0,0,0
83.39,0,0,0,0,0,0,0,0,0
83.392,0,0,0,0,0,0,0,0,0
83.392,0,0,0,0,0,0,0,0,0
83.396,0,0,0,0,0,0,0,0,0
83.396,0,0,0,0,0,0,0,0,0
83.4,0,0,0,0,0,0,0,0,0
83.4,0,0,0,0,0,0,0,0,0
83.404,0,0,0,0,0,0,0,0,0
83.412,0,0,0,0,0,0,0,0,0
83.412,0,0,0,0,0,0,0,0,0
83.414,0,0,0,0,0,0,0,0,0
83.416,0,0,0,0,0,0,0,0,0
83.418,0,0,0,0,0,0,0,0,0
83.42,0,0,0,0,0,0,0,0,0
83.422,0,0,0,0,0,0,0,0,0
83.424,0,0,0,0,0,0,0,0,0
83.428,0,0,0,0,0,0,0,0,0
83.428,0,0,0,0,0,0,0,0,0
83.43,0,0,0,0,0,0,0,0,0
83.432,0,0,0,0,0,0,0,0,0
83.434,0,0,0,0,0,0,0,0,0
83.436,0,0,0,0,0,0,0,0,0
83.438,0,0,0,0,0,0,0,0,0
83.44,0,0,0,0,0,0,0,0,0
83.44200000000001,0,0,0,0,0,0,0,0,0
83.444,0,0,0,0,0,0,0,0,0
83.444,0,0,0,0,0,0,0,0,0
83.44800000000001,0,0,0,0,0,0,0,0,0
83.452,0,0,0,0,0,0,0,0,0
83.456,0,0,0,0,0,0,0,0,0
83.456,0,0,0,0,0,0,0,0,0
83.46000000000001,0,0,0,0,0,0,0,0,0
83.46000000000001,0,0,0,0,0,0,0,0,0
83.462,0,0,0,0,0,0,0,0,0
83.464,0,0,0,0,0,0,0,0,0
83.468,0,0,0,0,0,0,0,0,0
83.468,0,0,0,0,0,0,0,0,0
83.47200000000001,0,0,0,0,0,0,0,0,0
83.47200000000001,0,0,0,0,0,0,0,0,0
83.474,0,0,0,0,0,0,0,0,0
83.476,0,0,0,0,0,0,0,0,0
83.48,0,0,0,0,0,0,0,0,0
83.48,0,0,0,0,0,0,0,0,0
83.484,0,0,0,0,0,0,0,0,0
83.484,0,0,0,0,0,0,0,0,0
83.488,0,0,0,0,0,0,0,0,0
83.488,0,0,0,0,0,0,0,0,0
83.492,0,0,0,0,0,0,0,0,0
83.492,0,0,0,0,0,0,0,0,0
83.496,0,0,0,0,0,0,0,0,0
83.496,0,0,0,0,0,0,0,0,0
83.498,0,0,0,0,0,0,0,0,0
83.5,0,0,0,0,0,0,0,0,0
83.502,0,0,0,0,0,0,0,0,0
83.504,0,0,0,0,0,0,0,0,0
83.504,0,0,0,0,0,0,0,0,0
83.508,0,0,0,0,0,0,0,0,0
83.508,0,0,0,0,0,0,0,0,0
83.51,0,0,0,0,0,0,0,0,0
83.512,0,0,0,0,0,0,0,0,0
83.514,0,0,0,0,0,0,0,0,0
83.516,0,0,0,0,0,0,0,0,0
83.518,0,0,0,0,0,0,0,0,0
83.52,0,0,0,0,0,0,0,0,0
83.522,0,0,0,0,0,0,0,0,0
83.524,0,0,0,0,0,0,0,0,0
83.524,0,0,0,0,0,0,0,0,0
83.528,0,0,0,0,0,0,0,0,0
83.528,0,0,0,0,0,0,0,0,0
83.532,0,0,0,0,0,0,0,0,0
83.532,0,0,0,0,0,0,0,0,0
83.534,0,0,0,0,0,0,0,0,0
83.536,0,0,0,0,0,0,0,0,0
83.538,0,0,0,0,0,0,0,0,0
83.54,0,0,0,0,0,0,0,0,0
83.542,0,0,0,0,0,0,0,0,0
83.544,0,0,0,0,0,0,0,0,0
83.546,0,0,0,0,0,0,0,0,0
83.548,0,0,0,0,0,0,0,0,0
83.55,0,0,0,0,0,0,0,0,0
83.552,0,0,0,0,0,0,0,0,0
83.552,0,0,0,0,0,0,0,0,0
83.556,0,0,0,0,0,0,0,0,0
83.556,0,0,0,0,0,0,0,0,0
83.56,0,0,0,0,0,0,0,0,0
83.56,0,0,0,0,0,0,0,0,0
83.562,0,0,0,0,0,0,0,0,0
83.56400000000001,0,0,0,0,0,0,0,0,0
83.566,0,0,0,0,0,0,0,0,0
83.568,0,0,0,0,0,0,0,0,0
83.57000000000001,0,0,0,0,0,0,0,0,0
83.572,0,0,0,0,0,0,0,0,0
83.572,0,0,0,0,0,0,0,0,0
83.57600000000001,0,0,0,0,0,0,0,0,0
83.57600000000001,0,0,0,0,0,0,0,0,0
83.578,0,0,0,0,0,0,0,0,0
83.58,0,0,0,0,0,0,0,0,0
83.584,0,0,0,0,0,0,0,0,0
83.584,0,0,0,0,0,0,0,0,0
83.58800000000001,0,0,0,0,0,0,0,0,0
83.58800000000001,0,0,0,0,0,0,0,0,0
83.59,0,0,0,0,0,0,0,0,0
83.592,0,0,0,0,0,0,0,0,0
83.596,0,0,0,0,0,0,0,0,0
83.598,0,0,0,0,0,0,0,0,0
83.60000000000001,0,0,0,0,0,0,0,0,0
83.60000000000001,0,0,0,0,0,0,0,0,0
83.602,0,0,0,0,0,0,0,0,0
83.604,0,0,0,0,0,0,0,0,0
83.608,0,0,0,0,0,0,0,0,0
83.608,0,0,0,0,0,0,0,0,0
83.612,0,0,0,0,0,0,0,0,0
83.612,0,0,0,0,0,0,0,0,0
83.616,0,0,0,0,0,0,0,0,0
83.616,0,0,0,0,0,0,0,0,0
83.62,0,0,0,0,0,0,0,0,0
83.62,0,0,0,0,0,0,0,0,0
83.622,0,0,0,0,0,0,0,0,0
83.624,0,0,0,0,0,0,0,0,0
83.626,0,0,0,0,0,0,0,0,0
83.628,0,0,0,0,0,0,0,0,0
83.628,0,0,0,0,0,0,0,0,0
83.632,0,0,0,0,0,0,0,0,0
83.632,0,0,0,0,0,0,0,0,0
83.634,0,0,0,0,0,0,0,0,0
83.636,0,0,0,0,0,0,0,0,0
83.638,0,0,0,0,0,0,0,0,0
83.64,0,0,0,0,0,0,0,0,0
83.64,0,0,0,0,0,0,0,0,0
83.644,0,0,0,0,0,0,0,0,0
83.644,0,0,0,0,0,0,0,0,0
83.648,0,0,0,0,0,0,0,0,0
83.648,0,0,0,0,0,0,0,0,0
83.65,0,0,0,0,0,0,0,0,0
83.652,0,0,0,0,0,0,0,0,0
83.654,0,0,0,0,0,0,0,0,0
83.656,0,0,0,0,0,0,0,0,0
83.658,0,0,0,0,0,0,0,0,0
83.66,0,0,0,0,0,0,0,0,0
83.66,0,0,0,0,0,0,0,0,0
83.664,0,0,0,0,0,0,0,0,0
83.664,0,0,0,0,0,0,0,0,0
83.668,0,0,0,0,0,0,0,0,0
83.668,0,0,0,0,0,0,0,0,0
83.672,0,0,0,0,0,0,0,0,0
83.672,0,0,0,0,0,0,0,0,0
83.674,0,0,0,0,0,0,0,0,0
83.676,0,0,0,0,0,0,0,0,0
83.676,0,0,0,0,0,0,0,0,0
83.68,0,0,0,0,0,0,0,0,0
83.68,0,0,0,0,0,0,0,0,0
83.684,0,0,0,0,0,0,0,0,0
83.684,0,0,0,0,0,0,0,0,0
83.686,0,0,0,0,0,0,0,0,0
83.688,0,0,0,0,0,0,0,0,0
83.69,0,0,0,0,0,0,0,0,0
83.69200000000001,0,0,0,0,0,0,0,0,0
83.69200000000001,0,0,0,0,0,0,0,0,0
83.694,0,0,0,0,0,0,0,0,0
83.696,0,0,0,0,0,0,0,0,0
83.69800000000001,0,0,0,0,0,0,0,0,0
83.7,0,0,0,0,0,0,0,0,0
83.702,0,0,0,0,0,0,0,0,0
83.70400000000001,0,0,0,0,0,0,0,0,0
83.70400000000001,0,0,0,0,0,0,0,0,0
83.706,0,0,0,0,0,0,0,0,0
83.708,0,0,0,0,0,0,0,0,0
83.71000000000001,0,0,0,0,0,0,0,0,0
83.712,0,0,0,0,0,0,0,0,0
83.714,0,0,0,0,0,0,0,0,0
83.71600000000001,0,0,0,0,0,0,0,0,0
83.718,0,0,0,0,0,0,0,0,0
83.718,0,0,0,0,0,0,0,0,0
83.72,0,0,0,0,0,0,0,0,0
83.724,0,0,0,0,0,0,0,0,0
83.724,0,0,0,0,0,0,0,0,0
83.726,0,0,0,0,0,0,0,0,0
83.72800000000001,0,0,0,0,0,0,0,0,0
83.72800000000001,0,0,0,0,0,0,0,0,0
83.732,0,0,0,0,0,0,0,0,0
83.732,0,0,0,0,0,0,0,0,0
83.734,0,0,0,0,0,0,0,0,0
83.736,0,0,0,0,0,0,0,0,0
83.738,0,0,0,0,0,0,0,0,0
83.74,0,0,0,0,0,0,0,0,0
83.74,0,0,0,0,0,0,0,0,0
83.744,0,0,0,0,0,0,0,0,0
83.744,0,0,0,0,0,0,0,0,0
83.746,0,0,0,0,0,0,0,0,0
83.748,0,0,0,0,0,0,0,0,0
83.75,0,0,0,0,0,0,0,0,0
83.752,0,0,0,0,0,0,0,0,0
83.752,0,0,0,0,0,0,0,0,0
83.756,0,0,0,0,0,0,0,0,0
83.756,0,0,0,0,0,0,0,0,0
83.758,0,0,0,0,0,0,0,0,0
83.76,0,0,0,0,0,0,0,0,0
83.762,0,0,0,0,0,0,0,0,0
83.764,0,0,0,0,0,0,0,0,0
83.764,0,0,0,0,0,0,0,0,0
83.768,0,0,0,0,0,0,0,0,0
83.768,0,0,0,0,0,0,0,0,0
83.772,0,0,0,0,0,0,0,0,0
83.772,0,0,0,0,0,0,0,0,0
83.774,0,0,0,0,0,0,0,0,0
83.776,0,0,0,0,0,0,0,0,0
83.778,0,0,0,0,0,0,0,0,0
83.78,0,0,0,0,0,0,0,0,0
83.78,0,0,0,0,0,0,0,0,0
83.784,0,0,0,0,0,0,0,0,0
83.784,0,0,0,0,0,0,0,0,0
83.786,0,0,0,0,0,0,0,0,0
83.788,0,0,0,0,0,0,0,0,0
83.79,0,0,0,0,0,0,0,0,0
83.792,0,0,0,0,0,0,0,0,0
83.792,0,0,0,0,0,0,0,0,0
83.796,0,0,0,0,0,0,0,0,0
83.796,0,0,0,0,0,0,0,0,0
83.798,0,0,0,0,0,0,0,0,0
83.8,0,0,0,0,0,0,0,0,0
83.8,0,0,0,0,0,0,0,0,0
83.804,0,0,0,0,0,0,0,0,0
83.804,0,0,0,0,0,0,0,0,0
83.806,0,0,0,0,0,0,0,0,0
83.808,0,0,0,0,0,0,0,0,0
83.81,0,0,0,0,0,0,0,0,0
83.812,0,0,0,0,0,0,0,0,0
83.812,0,0,0,0,0,0,0,0,0
83.816,0,0,0,0,0,0,0,0,0
83.816,0,0,0,0,0,0,0,0,0
83.818,0,0,0,0,0,0,0,0,0
83.82000000000001,0,0,0,0,0,0,0,0,0
83.822,0,0,0,0,0,0,0,0,0
83.824,0,0,0,0,0,0,0,0,0
83.824,0,0,0,0,0,0,0,0,0
83.828,0,0,0,0,0,0,0,0,0
83.828,0,0,0,0,0,0,0,0,0
83.83,0,0,0,0,0,0,0,0,0
83.83200000000001,0,0,0,0,0,0,0,0,0
83.834,0,0,0,0,0,0,0,0,0
83.834,0,0,0,0,0,0,0,0,0
83.836,0,0,0,0,0,0,0,0,0
83.84,0,0,0,0,0,0,0,0,0
83.84,0,0,0,0,0,0,0,0,0
83.842,0,0,0,0,0,0,0,0,0
83.84400000000001,0,0,0,0,0,0,0,0,0
83.846,0,0,0,0,0,0,0,0,0
83.846,0,0,0,0,0,0,0,0,0
83.848,0,0,0,0,0,0,0,0,0
83.852,0,0,0,0,0,0,0,0,0
83.852,0,0,0,0,0,0,0,0,0
83.854,0,0,0,0,0,0,0,0,0
83.85600000000001,0,0,0,0,0,0,0,0,0
83.85600000000001,0,0,0,0,0,0,0,0,0
83.86,0,0,0,0,0,0,0,0,0
83.86,0,0,0,0,0,0,0,0,0
83.862,0,0,0,0,0,0,0,0,0
83.864,0,0,0,0,0,0,0,0,0
83.866,0,0,0,0,0,0,0,0,0
83.868,0,0,0,0,0,0,0,0,0
83.868,0,0,0,0,0,0,0,0,0
83.872,0,0,0,0,0,0,0,0,0
83.872,0,0,0,0,0,0,0,0,0
83.874,0,0,0,0,0,0,0,0,0
83.876,0,0,0,0,0,0,0,0,0
83.878,0,0,0,0,0,0,0,0,0
83.88,0,0,0,0,0,0,0,0,0
83.88,0,0,0,0,0,0,0,0,0
83.884,0,0,0,0,0,0,0,0,0
83.884,0,0,0,0,0,0,0,0,0
83.886,0,0,0,0,0,0,0,0,0
83.888,0,0,0,0,0,0,0,0,0
83.89,0,0,0,0,0,0,0,0,0
83.892,0,0,0,0,0,0,0,0,0
83.894,0,0,0,0,0,0,0,0,0
83.896,0,0,0,0,0,0,0,0,0
83.896,0,0,0,0,0,0,0,0,0
83.9,0,0,0,0,0,0,0,0,0
83.9,0,0,0,0,0,0,0,0,0
83.902,0,0,0,0,0,0,0,0,0
83.904,0,0,0,0,0,0,0,0,0
83.906,0,0,0,0,0,0,0,0,0
83.908,0,0,0,0,0,0,0,0,0
83.908,0,0,0,0,0,0,0,0,0
83.912,0,0,0,0,0,0,0,0,0
83.912,0,0,0,0,0,0,0,0,0
83.914,0,0,0,0,0,0,0,0,0
83.916,0,0,0,0,0,0,0,0,0
83.916,0,0,0,0,0,0,0,0,0
83.92,0,0,0,0,0,0,0,0,0
83.92,0,0,0,0,0,0,0,0,0
83.924,0,0,0,0,0,0,0,0,0
83.924,0,0,0,0,0,0,0,0,0
83.926,0,0,0,0,0,0,0,0,0
83.928,0,0,0,0,0,0,0,0,0
83.928,0,0,0,0,0,0,0,0,0
83.932,0,0,0,0,0,0,0,0,0
83.932,0,0,0,0,0,0,0,0,0
83.936,0,0,0,0,0,0,0,0,0
83.936,0,0,0,0,0,0,0,0,0
83.938,0,0,0,0,0,0,0,0,0
83.94,0,0,0,0,0,0,0,0,0
83.94200000000001,0,0,0,0,0,0,0,0,0
83.944,0,0,0,0,0,0,0,0,0
83.944,0,0,0,0,0,0,0,0,0
83.94800000000001,0,0,0,0,0,0,0,0,0
83.94800000000001,0,0,0,0,0,0,0,0,0
83.95,0,0,0,0,0,0,0,0,0
83.952,0,0,0,0,0,0,0,0,0
83.95400000000001,0,0,0,0,0,0,0,0,0
83.956,0,0,0,0,0,0,0,0,0
83.956,0,0,0,0,0,0,0,0,0
83.96000000000001,0,0,0,0,0,0,0,0,0
83.96000000000001,0,0,0,0,0,0,0,0,0
83.962,0,0,0,0,0,0,0,0,0
83.964,0,0,0,0,0,0,0,0,0
83.964,0,0,0,0,0,0,0,0,0
83.968,0,0,0,0,0,0,0,0,0
83.968,0,0,0,0,0,0,0,0,0
83.97,0,0,0,0,0,0,0,0,0
83.97200000000001,0,0,0,0,0,0,0,0,0
83.974,0,0,0,0,0,0,0,0,0
83.974,0,0,0,0,0,0,0,0,0
83.976,0,0,0,0,0,0,0,0,0
83.98,0,0,0,0,0,0,0,0,0
83.98,0,0,0,0,0,0,0,0,0
83.982,0,0,0,0,0,0,0,0,0
83.984,0,0,0,0,0,0,0,0,0
83.986,0,0,0,0,0,0,0,0,0
83.988,0,0,0,0,0,0,0,0,0
83.99,0,0,0,0,0,0,0,0,0
83.992,0,0,0,0,0,0,0,0,0
